DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,PTS,Min,2PT,3PT,RB,Off Reb,Def Reb,AST,STL,BLK,TO
40824027,Naji Marshall,SF/PF/F/UTIL,DAL,POR,,5200,27.75,25.51,27.75,25.51,4.905769230769231,6.89,7.211187109717803,0,100,115.4618,234.377,25.5089,19.375,24.375,29.875,32.875,38.375,44.375,25.419,19.1,24.2,29.85,33.05,38.7525,44.95,25.419,19.1,24.2,29.85,33.05,38.7525,44.95,25.5048,19.3,24.35,29.8,32.9,38.45,44.3005,7.8742,8.13331,8.13331,7.86454,11.5617,22.8907,2.97396,1.03579,5.25679,1.33687,3.91991,2.74254,1.11346,0.199792,1.27442
40824079,Tristan da Silva,SF/PF/F/UTIL,ORL,HOU,Confirmed,4700,32.5,25.2,32.5,25.2,5.361702127659574,20.65,19.686015493347973,0,100,109.8973,225.21859999999998,25.1971,19.625,25.25,31,34.375,40.25,47.0013,24.6983,19.15,24.75,30.65,33.915,39.8525,46.951,24.6983,19.15,24.75,30.65,33.915,39.8525,46.951,24.8945,19.45,24.925,30.7,34,39.7,46.5,8.46204,8.52709,8.52709,8.31425,13.3934,29.8716,2.78217,1.82608,4.99567,1.30791,3.68775,2.02425,0.931417,0.405917,1.28867
40824060,D'Angelo Russell,PG/G/UTIL,DAL,POR,,4800,24.5,25.01,24.5,25.01,5.210416666666667,13.43,13.22212879859297,0,100,115.4618,234.377,25.0086,20.5,25.5,30.75,33.875,39.625,46.125,24.2722,19.8,24.8,30.05,33.05,38.8,45.2005,24.2722,19.8,24.8,30.05,33.05,38.8,45.2005,24.6705,20.35,25.25,30.35,33.3,38.8025,45.051,7.72498,7.77742,7.77742,7.53712,13.5608,21.7404,2.77966,1.98246,2.12454,0.523791,1.60075,4.78621,0.91,0.278291,1.67279
40824055,Max Christie,SG/SF/F/G/UTIL,DAL,POR,Confirmed,4900,28,24.67,28,24.67,5.03469387755102,10.95,10.954727972623461,0,0,115.4618,234.377,24.6747,18.375,23.5,28.875,31.875,37.2562,43.6263,24.1558,17.75,22.95,28.4,31.5,36.9525,43.1505,24.1558,17.75,22.95,28.4,31.5,36.9525,43.1505,24.4015,18.25,23.25,28.5,31.5,36.75,42.8505,7.80057,7.88612,7.88612,7.6456,12.9308,29.4942,2.40963,2.06463,3.59321,0.898041,2.69516,2.18729,0.921084,0.482958,1.43062
40823931,Coby White,SG/G/UTIL,CHI,UTA,,7500,46,24.09,46,24.09,3.212,0.01,0.017630752228972504,0,0,123.2552,242.0745,24.09,18.625,23.75,29.125,32.375,37.75,43.6275,23.2021,17.8,22.8,28.25,31.3,36.75,43.001,23.2021,17.8,22.8,28.25,31.3,36.75,43.001,23.5186,18.25,23.15,28.35,31.4,36.75,42.8505,7.85867,7.81901,7.81901,7.58134,13.9321,22.8704,2.90442,2.217,1.8175,0.401334,1.41616,3.61058,0.9135,0.169916,1.554
40824067,Ryan Dunn,SF/PF/F/UTIL,PHX,ATL,Confirmed,4700,27.5,23.27,26,23.27,4.951063829787234,1.8,2.1439087391039227,0,0,113.8815,226.703,23.2659,18.25,23,28.125,31,36,42.375,23.9825,18.65,23.75,29.2,32.2575,37.3,44.2,23.9825,18.65,23.75,29.2,32.2575,37.3,44.2,23.698,18.55,23.45,28.7125,31.65,36.6,43.2515,7.38359,7.77603,7.77603,7.50248,8.241,26.2539,1.06167,1.74984,5.13892,1.02117,4.11775,2.46058,1.35292,0.90325,0.736667
40824051,Daniel Gafford,C/UTIL,DAL,POR,Confirmed,5000,38.5,22.91,38.5,22.91,4.582,0.74,1.0312631926655755,0,0,115.4618,234.377,22.9079,19.125,23.5,28.5,31.125,36,41.5013,23.784,19.5,24.45,29.8,32.8,38.1025,44.351,23.784,19.5,24.45,29.8,32.8,38.1025,44.351,24.0414,19.8875,24.75,30.05,32.9,38.2,44.402,6.96934,7.61723,7.61723,7.52204,9.60734,23.1362,3.963,0.0085,6.90129,1.65846,5.24284,1.79146,0.443166,1.32616,0.997208
40824093,Reed Sheppard,PG/SG/G/UTIL,HOU,ORL,,4600,30.75,22.81,30.75,22.81,4.958695652173913,8.5,8.66809175085676,0,0,115.3213,225.21859999999998,22.8081,17,22,27.25,30.25,35.5062,42.125,22.793,16.7,21.95,27.35,30.4,36.05,42.7005,22.793,16.7,21.95,27.35,30.4,36.05,42.7005,22.9528,17.15,22.15,27.35,30.25,35.6,42.0515,7.64428,7.94672,7.94672,7.59905,12.535,23.1875,2.65017,2.04625,0.904333,0.1915,0.712833,3.1875,1.40675,0.484417,1.7935
40824031,Ayo Dosunmu,SG/G/UTIL,CHI,UTA,,5200,26.25,22.54,26.25,22.54,4.334615384615384,0.64,0.8097002972305565,0,0,123.2552,242.0745,22.5392,17.375,22,27.25,30.125,35.1312,41.2513,22.3625,17.05,21.9,27.1125,30.05,35.2525,41.4005,22.3625,17.05,21.9,27.1125,30.05,35.2525,41.4005,22.4881,17.45,21.95,27.05,29.9,34.85,41.05,7.26572,7.42749,7.42749,7.18151,12.1327,21.8766,3.22991,1.50508,1.35408,0.317,1.03708,4.07225,0.932917,0.286833,1.22583
40824022,Zaccharie Risacher,SF/F/UTIL,ATL,PHX,Confirmed,5300,29.75,22.37,29.75,22.37,4.220754716981133,0.29,0.3729472024184021,0,0,112.8215,226.703,22.3729,16.875,21.625,27,29.875,35.25,41.1263,21.727,16.2,21.075,26.35,29.3,34.45,40.9505,21.727,16.2,21.075,26.35,29.3,34.45,40.9505,22.0394,16.65,21.4,26.5,29.5,34.4525,40.7505,7.50035,7.53968,7.53968,7.3531,13.4076,24.1172,2.92983,1.9405,2.678,0.545667,2.13233,1.847,0.658667,0.464833,1.29758
40823993,Moses Moody,SF/F/UTIL,GSW,NOP,Confirmed,5800,48.5,22.37,48.5,22.37,3.856896551724138,0.05,0.06741653154162176,0,100,118.4982,228.6794,22.3717,16.0938,21,26.125,29.125,34.0062,40.7513,22.0892,15.75,20.6,25.75,28.7,33.75,40.35,22.0892,15.75,20.6,25.75,28.7,33.75,40.35,22.1319,15.9,20.7,25.7,28.5,33.65,39.951,7.4035,7.43958,7.43958,7.24746,12.993,27.2954,2.30733,2.24534,3.09075,0.58475,2.506,0.6885,0.810417,0.60775,1.00108
40824139,Jalen Smith,C/UTIL,CHI,UTA,,4000,25,21.96,25,21.96,5.49,13.36,13.204101096021983,0,0,123.2552,242.0745,21.959,16.375,21.375,26.875,30.3937,36.5,43.375,21.7578,16.05,21.15,26.8,30.3,36.55,43.65,21.7578,16.05,21.15,26.8,30.3,36.55,43.65,21.9816,16.3,21.4,26.95,30.5,36.7025,43.55,7.99819,8.11221,8.11221,8.0202,10.7112,17.5005,2.72067,1.22733,5.87266,1.39934,4.47333,1.0355,0.42275,0.714583,0.8615
40824130,Jordan Goodwin,SG/SF/F/G/UTIL,PHX,ATL,,4100,27.75,21.73,26.5,21.73,5.3,18.52,17.684894455195998,0,0,113.8815,226.703,21.7292,17.75,22.625,27.625,30.5,35.75,42.875,22.2231,17.9375,23.2,28.7,31.8,37.505,45.151,22.2231,17.9375,23.2,28.7,31.8,37.505,45.151,22.2829,18.2,23.2,28.35,31.4,36.8025,43.6505,7.37135,7.96224,7.96224,7.57275,8.52867,21.8708,2.01433,1.02292,5.515,1.24667,4.26833,2.26525,1.69884,0.553,1.64341
40824089,Kyle Filipowski,PF/C/F/UTIL,UTA,CHI,,4600,22.75,21.27,22.75,21.27,4.62391304347826,2.47,2.7919347951301714,0,0,118.8193,242.0745,21.2684,16.375,20.625,25.5,28.25,33.25,38.75,20.937,15.8875,20.3,25.25,28.1075,33.3,38.9005,20.937,15.8875,20.3,25.25,28.1075,33.3,38.9005,21.2425,16.3,20.6,25.45,28.1575,33.3025,38.801,6.91023,7.09001,7.09001,6.89873,8.624,19.9391,2.11283,1.09017,6.24959,1.39392,4.85567,1.595,0.758916,0.4495,1.32433
40824019,Isaiah Collier,PG/G/UTIL,UTA,CHI,,5300,37,21.06,37,21.06,3.973584905660377,0.12,0.17099694108840635,0,0,118.8193,242.0745,21.0637,15.875,20.375,25.125,27.75,32.25,37.0013,20.9775,15.55,20.3,25.15,28.05,32.85,38.2005,20.9775,15.55,20.3,25.15,28.05,32.85,38.2005,21.5169,16.2,20.85,25.5,28.3,32.9025,38.1005,6.75756,7.1734,7.1734,6.8843,7.64,22.0926,1.93884,0.68025,2.41875,0.536583,1.88216,5.25209,1.13341,0.316833,2.22466
40824168,Steven Adams,C/UTIL,HOU,ORL,,3600,18.25,20.29,17,20.29,5.636111111111111,11.05,10.96737695313978,0,100,115.3213,225.21859999999998,20.2918,15.375,19.625,24.25,27.0187,32.125,38.5013,20.4724,15.25,19.7,24.75,27.65,32.8525,39.851,20.4724,15.25,19.7,24.75,27.65,32.8525,39.851,20.7904,15.65,20.1,25.0125,27.8,32.9025,39.902,6.69182,7.14108,7.14108,7.00036,5.34534,21.2041,2.14,0.0819167,8.0615,1.76208,6.29942,1.93075,0.677583,0.587583,1.35467
40824143,Jose Alvarado,PG/G/UTIL,NOP,GSW,,3900,23.25,20.25,23.25,20.25,5.1923076923076925,9.97,10.077943623374745,0,0,110.1812,228.6794,20.253,15.875,20.625,25.5,28.25,33.125,39.1263,19.9605,15.4,20.325,25.45,28.3,33.2,39.3,19.9605,15.4,20.325,25.45,28.3,33.2,39.3,20.101,15.75,20.45,25.3,27.9575,32.7025,38.4,7.08896,7.28876,7.28876,6.98543,9.20642,20.489,1.74691,1.53567,2.58225,0.737917,1.84433,3.77325,1.11208,0.207167,1.27217
40824071,Al Horford,PF/C/F/UTIL,GSW,NOP,,4700,22,19.85,22,19.85,4.223404255319149,1.82,2.0721991610023145,0,0,118.4982,228.6794,19.849,15.25,19.5,24.125,26.75,31.25,36.3775,19.7265,15.05,19.4,24,26.6,31.3525,36.701,19.7265,15.05,19.4,24,26.6,31.3525,36.701,19.8413,15.3,19.5,24.1,26.6,31.3,36.351,6.56738,6.68296,6.68296,6.54958,7.80233,20.8536,1.28525,1.5785,4.80025,0.945,3.85525,2.12717,0.471,0.762417,0.7265
40824104,Mouhamed Gueye,PF/C/F/UTIL,ATL,PHX,,4400,0.75,19.27,0.75,19.27,4.379545454545455,0.86,1.0205322695688992,0,100,112.8215,226.703,19.2741,15.25,19.5,24.375,27,32.25,38.3775,19.6814,15.4375,19.85,24.9625,27.9,33.45,39.75,19.6814,15.4375,19.85,24.9625,27.9,33.45,39.75,19.7354,15.6,19.925,24.9,27.8,33.1525,39.451,6.78825,7.21053,7.21053,6.99806,7.34216,20.6152,1.87784,0.757583,5.16667,1.1465,4.02016,2.15259,0.829583,0.71775,0.916084
40824118,Klay Thompson,SG/SF/F/G/UTIL,DAL,POR,,4200,29.75,18.57,29.75,18.57,4.421428571428572,2.4,2.5370143812403323,0,0,115.4618,234.377,18.5682,14.25,18.75,23.875,26.625,31.6313,37.625,17.714,13.45,17.95,22.85,25.6,30.5525,36.7505,17.714,13.45,17.95,22.85,25.6,30.5525,36.7505,17.9352,13.85,18.15,23,25.65,30.4025,36.4,7.14131,6.97253,6.97253,6.81299,11.4689,20.0396,1.70116,2.1965,2.33279,0.581958,1.75083,1.72896,0.553291,0.293709,1.00267
40824176,Patrick Williams,SF/PF/F/UTIL,CHI,UTA,,3500,12.75,17.96,12.75,17.96,5.131428571428572,12.12,12.093203632379177,0,0,123.2552,242.0745,17.9599,13.125,17.5,22.25,25.125,30.625,37.125,18.344,13.1,17.85,23,25.9,31.5,38.5505,18.344,13.1,17.85,23,25.9,31.5,38.5505,18.3642,13.35,17.9,22.75,25.7,31.05,37.6515,7.01886,7.36322,7.36322,7.09417,8.63684,22.5471,1.83209,1.28033,2.96591,0.677667,2.28825,1.44033,1.15925,0.597333,1.21567
40824097,Svi Mykhailiuk,SG/G/UTIL,UTA,CHI,Confirmed,4500,17.5,17.88,17.5,17.88,3.973333333333333,0.33,0.3328424508637593,0,0,118.8193,242.0745,17.8832,12.875,17.5,22.625,25.625,30.625,36.2513,17.5158,12.45,17.25,22.2,25.2,30.3,36.1005,17.5158,12.45,17.25,22.2,25.2,30.3,36.1005,17.7438,12.9,17.5,22.4,25.15,30.1,35.7005,7.09994,7.18713,7.18713,6.91892,9.67108,25.2579,1.40866,1.92083,1.46317,0.302916,1.16025,2.37358,1.0265,0.3605,1.4985
40824184,Kris Murray,SG/SF/F/G/UTIL,POR,DAL,,3400,22.25,17.65,22.25,17.65,5.191176470588235,14.38,14.119262996007008,0,100,118.9152,234.377,17.6498,13.625,17.5,21.75,24.1437,28.25,33.75,17.8855,13.5,17.675,22.2,24.6575,29.2,35.0005,17.8855,13.5,17.675,22.2,24.6575,29.2,35.0005,17.843,13.65,17.65,22.05,24.4,28.7,34.25,6.09589,6.42696,6.42696,6.16379,6.61,23.1316,1.45738,0.96675,4.20988,0.98625,3.22362,2.14259,0.968875,0.383292,0.879667
40824113,Vit Krejci,SG/SF/F/G/UTIL,ATL,PHX,,4200,15.75,17.51,15.75,17.51,4.169047619047619,0.42,0.4612709329833164,0,0,112.8215,226.703,17.5093,13,17.25,21.875,24.625,29.5,35.375,16.8972,12.4,16.65,21.3,23.95,28.7525,34.7515,16.8972,12.4,16.65,21.3,23.95,28.7525,34.7515,17.2234,12.9,17,21.55,24.15,28.9,34.8505,6.70452,6.70006,6.70006,6.5226,9.12459,22.2839,1.59717,1.66725,2.15259,0.462916,1.68967,2.58559,0.5395,0.382167,1.27708
40824083,Dereck Lively II,C/UTIL,DAL,POR,D,4600,10.25,17.48,10.25,17.48,3.8,0.05,0.06683651183703726,0,0,115.4618,234.377,17.4774,13.25,17.25,21.5,24,28.375,33.75,18.2493,13.55,17.95,22.75,25.4,30.2,36.1005,18.2493,13.55,17.95,22.75,25.4,30.2,36.1005,18.3735,13.75,18.1,22.7,25.35,30,36.0005,6.14112,6.74479,6.74479,6.60374,6.00458,18.7687,2.55742,0.0185833,5.41871,1.32321,4.0955,1.53746,0.625709,0.853292,0.878625
40824125,Luke Kennard,SG/SF/F/G/UTIL,ATL,PHX,,4100,1.25,17.31,1.25,17.31,4.221951219512195,0.76,0.8025932513913293,0,0,112.8215,226.703,17.3073,13,17.25,22.125,25,30,36.0013,16.4602,12.25,16.5,21.15,23.85,28.8,34.751,16.4602,12.25,16.5,21.15,23.85,28.8,34.751,16.6465,12.6,16.7,21.3,23.9,28.65,34.4005,6.84598,6.69458,6.69458,6.47028,8.433,22.7981,0.942083,1.948,2.82817,0.607417,2.22075,2.58842,0.741584,0.05625,1.11925
40824063,Will Richard,PG/SG/G/UTIL,GSW,NOP,Confirmed,4800,18.75,16.55,18.75,16.55,3.447916666666667,0.23,0.2486314193744188,0,0,118.4982,228.6794,16.5531,11.625,15.625,19.875,22.375,26.75,32,16.7715,11.5,15.75,20.25,22.7,27.4025,32.551,16.7715,11.5,15.75,20.25,22.7,27.4025,32.551,16.6891,11.75,15.75,20,22.4,26.75,31.9005,6.08287,6.36997,6.36997,6.07284,7.85258,23.361,1.84583,1.08733,2.56742,0.485334,2.08208,1.49408,1.09492,0.233167,1.03742
40824244,Kevin Love,C/UTIL,UTA,CHI,,3100,26,16.4,26,16.4,5.29032258064516,3.83,3.830000000000007,0,0,118.8193,242.0745,16.3967,11.625,15.75,20.25,23.25,28.5,34.75,16.0334,11.25,15.35,20.05,22.9,28,34.3,16.0334,11.25,15.35,20.05,22.9,28,34.3,16.0842,11.45,15.45,20,22.75,27.75,33.85,6.64855,6.63214,6.63214,6.48491,5.94283,14.8637,0.73825,1.14575,4.88316,1.12759,3.75558,1.64217,0.624166,0.20225,0.7115
40824148,Josh Okogie,SG/G/UTIL,HOU,ORL,Confirmed,3800,9,16.33,9,16.33,4.2973684210526315,1.08,1.093945233418351,0,0,115.3213,225.21859999999998,16.3334,11.5,15.5,20.125,22.75,27.625,33.5,17.544,12.15,16.7,21.7125,24.6,29.8525,36.2,17.544,12.15,16.7,21.7125,24.6,29.8525,36.2,17.1392,12.1,16.4,21.1,23.8,28.8,34.7,6.44192,7.07955,7.07955,6.67671,7.35642,26.3971,1.44409,0.925417,1.89458,0.418167,1.47642,1.3045,1.82317,0.4205,1.04166
40824162,Goga Bitadze,C/UTIL,ORL,HOU,,3700,14.5,16.02,14.5,16.02,4.3297297297297295,0.42,0.469630229757946,0,0,109.8973,225.21859999999998,16.0167,11.75,15.625,19.625,22,26.125,31.0012,16.852,12.15,16.35,20.9,23.55,28.15,34.051,16.852,12.15,16.35,20.9,23.55,28.15,34.051,16.871,12.25,16.35,20.85,23.4,27.8,33.301,5.85857,6.50187,6.50187,6.30825,4.89341,16.8999,1.67167,0.211583,4.62758,1.34425,3.28333,1.63417,0.728666,0.82875,0.78125
40824156,Isaac Okoro,SF/F/UTIL,CHI,UTA,Confirmed,3700,21,15.83,21,15.83,4.278378378378378,2.5,2.479749334996361,0,0,123.2552,242.0745,15.8267,11.25,15.25,19.875,22.75,27.5,34,16.5044,11.6,16,20.8,23.7,28.75,35.1505,16.5044,11.6,16,20.8,23.7,28.75,35.1505,16.2277,11.5,15.7,20.3125,23.25,28.0525,34.1505,6.60245,6.92598,6.92598,6.67183,7.585,24.7855,1.57817,1.1035,1.80342,0.387666,1.41575,1.68375,1.15658,0.4725,0.633667
40824164,Jonathan Isaac,PF/C/F/UTIL,ORL,HOU,,3600,11,15.53,11,15.53,4.313888888888889,1.42,1.477793797177868,0,0,109.8973,225.21859999999998,15.5312,11.5,15.25,19.5,22.125,26.75,31.875,16.7715,12.15,16.45,21.2,24.15,29.3,35.0005,16.7715,12.15,16.45,21.2,24.15,29.3,35.0005,16.4655,12.05,16.15,20.7,23.45,28.4025,33.8515,6.12072,6.84769,6.84769,6.55051,5.03892,17.1826,1.16567,0.60075,4.29209,1.311,2.98108,0.771334,1.26233,0.825666,0.604584
40824221,Robert Williams,C/UTIL,POR,DAL,,3200,19.75,15.23,19.75,15.23,4.7593749999999995,1.1,1.1275954346616064,0,0,118.9152,234.377,15.2346,11.5,15.25,19.625,22.5,27.375,33.7525,15.8997,11.7,15.9,20.7,23.7075,29.2,35.952,15.8997,11.7,15.9,20.7,23.7075,29.2,35.952,15.9515,11.9,15.9,20.6125,23.65,29,35.601,6.37328,6.95084,6.95084,6.81531,5.18609,14.9326,2.14192,0.0644166,5.12408,1.18709,3.937,1.34579,0.532375,0.767875,0.617917
40824108,Buddy Hield,SG/SF/F/G/UTIL,GSW,NOP,,4300,23.5,14.92,23.5,14.92,3.469767441860465,0.29,0.25928982456813765,0,0,118.4982,228.6794,14.9206,10.125,14.25,18.75,21.625,26.75,32.8763,14.4421,9.8,13.75,18.25,21.05,26.15,32.0505,14.4421,9.8,13.75,18.25,21.05,26.15,32.0505,14.5007,10,13.85,18.2,20.95,25.85,31.501,6.53515,6.43188,6.43188,6.26864,7.1,16.6213,1.02092,1.53691,2.45983,0.495916,1.96391,1.84017,0.569417,0.194584,0.713333
40824151,Brice Sensabaugh,SG/SF/F/G/UTIL,UTA,CHI,,3800,29,14.61,29,14.61,3.844736842105263,0.62,0.5541371985504466,0,0,118.8193,242.0745,14.6147,9.875,14.125,18.75,21.5,26.5,33.25,14.0506,9.5,13.55,18.1,20.75,25.9,32.6005,14.0506,9.5,13.55,18.1,20.75,25.9,32.6005,14.3024,9.8,13.8,18.25,20.9,25.9,32.4505,6.62928,6.58492,6.58492,6.42465,8.65841,14.2448,1.54209,1.31633,2.18291,0.5195,1.66342,1.19258,0.603,0.13425,1.125
40824172,Gary Payton II,PG/SG/G/UTIL,GSW,NOP,,3600,9.75,13.99,9.75,13.99,3.886111111111111,0.64,0.5549765001762156,0,0,118.4982,228.6794,13.9853,9.125,13,17.5,20.375,25.625,31.7512,14.3357,9.2875,13.3,18.1,21.1,26.6,33.25,14.3357,9.2875,13.3,18.1,21.1,26.6,33.25,14.2602,9.35,13.2,17.9,20.8,26.1025,32.7,6.40277,6.74657,6.74657,6.53349,6.17633,16.2446,1.97517,0.574,2.95442,0.609583,2.34483,1.16775,0.793667,0.309583,0.644834
40824204,Tyus Jones,PG/G/UTIL,ORL,HOU,,3300,7.5,13.1,7.5,13.1,3.9696969696969693,0.66,0.6360889840398647,0,0,109.8973,225.21859999999998,13.0986,9.375,12.875,16.875,19.25,23.5,28.3762,12.9484,9.05,12.8,16.85,19.2575,23.65,28.751,12.9484,9.05,12.8,16.85,19.2575,23.65,28.751,13.0081,9.35,12.85,16.75,19.15,23.2525,28.35,5.68212,5.81728,5.81728,5.59628,5.56692,17.4927,1.1545,0.849666,1.72717,0.513417,1.21375,2.70258,0.7115,0.0699167,0.779833
40824135,Keaton Wallace,PG/SG/G/UTIL,ATL,PHX,,4000,9.75,12.61,9.75,12.61,3.1525,0.21,0.1918247048011983,0,0,112.8215,226.703,12.6079,9,12.5,16.625,18.875,23.375,29.75,12.6018,8.75,12.55,16.75,19.2,23.9,30.2,12.6018,8.75,12.55,16.75,19.2,23.9,30.2,12.7443,9.05,12.65,16.8,19.1,23.655,29.7005,5.7799,6.03448,6.03448,5.81728,5.27592,16.2237,1.13125,0.818416,2.44692,0.5385,1.90841,1.83258,0.700584,0.330833,0.988667
40824207,Kevon Looney,C/UTIL,NOP,GSW,,3300,0,12.22,,12.22,3.703030303030303,0.17,0.17000000000000007,0,0,110.1812,228.6794,12.2159,9.125,12.375,15.875,18.25,22.25,27.7512,12.4818,9.1,12.5,16.5,18.95,23.35,29.401,12.4818,9.1,12.5,16.5,18.95,23.35,29.401,12.4908,9.15,12.5,16.45,18.85,23.1,29.001,5.30184,5.69007,5.69007,5.57074,3.40317,13.953,1.3895,0.0165833,4.30241,1.18375,3.11866,1.805,0.36925,0.366417,0.326333
40824236,Karlo Matkovic,PF/C/F/UTIL,NOP,GSW,,3200,14.5,11.59,14.5,11.59,3.621875,0.45,0.37417688846489594,0,0,110.1812,228.6794,11.5892,7.375,10.75,14.5,16.875,20.875,25.25,11.551,7.25,10.7,14.7,17.05,21.35,25.9005,11.551,7.25,10.7,14.7,17.05,21.35,25.9005,11.7752,7.55,10.9,14.8,17.15,21.25,25.85,5.31167,5.54776,5.54776,5.42236,5.0395,12.0183,1.4465,0.437167,2.64091,0.743002,1.89792,1.13617,0.361167,0.357917,0.812584
40824189,Jett Howard,SF/PF/F/UTIL,ORL,HOU,,3400,15,10.93,15,10.93,3.2147058823529413,0.25,0.18513299175973888,0,0,109.8973,225.21859999999998,10.9303,6.875,10.375,14.25,16.6437,20.875,26.2525,10.4839,6.45,9.95,13.8,16.1,20.105,25.35,10.4839,6.45,9.95,13.8,16.1,20.105,25.35,10.6406,6.7,10.15,13.85,16.15,20.05,25.101,5.54027,5.43417,5.43417,5.31951,5.75925,15.2409,0.686916,1.20275,1.54925,0.441,1.10825,1.232,0.314166,0.22775,0.615
40824391,Caleb Love,PG/G/UTIL,POR,DAL,,3000,9.5,10.42,9.5,10.42,3.4733333333333336,1.6,1.2882906273196209,0,0,118.9152,234.377,10.4229,6.625,10.375,14.875,17.625,22.625,29.5,9.76713,6.15,9.6,14,16.6,21.4,28.151,9.76713,6.15,9.6,14,16.6,21.4,28.151,10.1046,6.6,10.05,14.35,16.8575,21.65,28.1505,6.20862,5.9805,5.9805,5.9346,7.262,11.8882,1.57746,0.979833,1.23442,0.293916,0.9405,1.23937,0.1695,0.0962083,0.89875
40824141,Oso Ighodaro,C/UTIL,PHX,ATL,,4000,1.5,10.15,1.5,10.15,2.5375,0.02,0.013822742186959535,0,0,113.8815,226.703,10.1537,6.875,9.875,13.625,15.75,19.625,24.375,10.4681,7,10.3,14.15,16.5,20.7,25.551,10.4681,7,10.3,14.15,16.5,20.7,25.551,10.5686,7.1375,10.4,14.15,16.4,20.4525,25.45,5.01725,5.43316,5.43316,5.26815,4.00291,14.7407,1.41742,0.221917,2.44842,0.51925,1.92917,1.25375,0.511917,0.404917,0.714667
40824227,Jordan Hawkins,SG/SF/F/G/UTIL,NOP,GSW,,3200,13.5,9.97,13.5,9.97,3.1156250000000005,0.55,0.4168225826088,0,0,110.1812,228.6794,9.96683,6.25,9.625,13.5,15.75,20.375,26.25,9.56227,5.95,9.2,13.1,15.3075,19.7,25.4005,9.56227,5.95,9.2,13.1,15.3075,19.7,25.4005,9.71277,6.1,9.35,13.15,15.4,19.705,25.351,5.52874,5.4167,5.4167,5.33848,5.443,12.7058,0.775667,0.98275,1.923,0.579834,1.34317,0.875333,0.248167,0.189084,0.532583
40824146,Nick Richards,C/UTIL,PHX,ATL,,3900,10.25,9.67,10.25,9.67,2.479487179487179,0.02,0.012190997492687546,0,0,113.8815,226.703,9.66617,6.5,9.625,13.5,15.75,20.1313,25.7512,9.74333,6.3,9.7,13.8,16.2,20.85,26.8,9.74333,6.3,9.7,13.8,16.2,20.85,26.8,9.98383,6.6,9.95,14,16.4,21.0025,26.9,5.33325,5.63553,5.63553,5.6041,4.28717,10.5074,1.58,0.0214166,3.63742,0.781667,2.85575,0.363667,0.159084,0.466417,0.636083
